timestamp,mmsi,name,ship_type,lat,lon,speed_kn,course_deg
2026-04-28T12:26:17.270077+00:00,477949300,OOCL SWEDEN,0,54.478603,18.96578,9.4,206.4
2026-04-28T12:26:23.563951+00:00,211397660,SEALING,0,54.450912,18.892372,0.0,14.0
2026-04-28T12:26:27.853923+00:00,477949300,OOCL SWEDEN,0,54.478173,18.965397,9.4,206.4
2026-04-28T12:26:38.311359+00:00,477949300,OOCL SWEDEN,0,54.477777,18.965068,9.4,206.4
2026-04-28T12:26:47.244948+00:00,477949300,OOCL SWEDEN,0,54.477422,18.96476,9.4,206.4
2026-04-28T12:26:57.402540+00:00,477949300,OOCL SWEDEN,0,54.477022,18.964433,9.3,206.4
2026-04-28T12:27:08.203851+00:00,477949300,OOCL SWEDEN,0,54.476597,18.964075,9.3,206.4
2026-04-28T12:27:17.268311+00:00,477949300,OOCL SWEDEN,0,54.476252,18.963788,9.3,206.4
2026-04-28T12:27:24.203781+00:00,636020019,SAKIZAYA TREASURE,0,54.460795,18.84396,0.0,259.8
2026-04-28T12:27:27.857479+00:00,477949300,OOCL SWEDEN,0,54.475885,18.96348,9.2,206.4
2026-04-28T12:27:37.727559+00:00,477949300,OOCL SWEDEN,0,54.475478,18.963127,9.2,206.5
2026-04-28T12:27:47.242612+00:00,477949300,OOCL SWEDEN,0,54.475142,18.962833,9.2,206.6
2026-04-28T12:27:50.794253+00:00,268248300,ADAM JUNIOR,0,54.45915,18.811367,0.0,277.0
2026-04-28T12:27:57.406496+00:00,477949300,OOCL SWEDEN,0,54.474767,18.962497,9.1,206.6
2026-04-28T12:28:08.200902+00:00,477949300,OOCL SWEDEN,0,54.474355,18.96213,9.1,206.6
2026-04-28T12:28:09.723961+00:00,261185430,MANAT,52,54.310818,18.917078,0.0,360.0
2026-04-28T12:28:14.127224+00:00,636016303,LITA,0,54.44233,18.828483,0.2,279.5
2026-04-28T12:28:17.272203+00:00,477949300,OOCL SWEDEN,0,54.474013,18.961843,9.0,206.6
2026-04-28T12:28:27.858293+00:00,477949300,OOCL SWEDEN,0,54.473593,18.961488,9.0,206.7
2026-04-28T12:28:38.109504+00:00,261187610,FIORETTO,0,54.289143,18.92161,0.0,302.2
2026-04-28T12:28:47.112168+00:00,261185360,NERPA,0,54.310727,18.917523,0.0,360.0
2026-04-28T12:28:47.379031+00:00,477949300,OOCL SWEDEN,0,54.472873,18.96088,8.9,206.6
2026-04-28T12:28:57.404824+00:00,477949300,OOCL SWEDEN,0,54.472512,18.960562,8.9,206.5
2026-04-28T12:29:01.190598+00:00,373191000,FURNESS VICTORIA,0,54.453095,18.829323,0.1,257.2
2026-04-28T12:29:02.180538+00:00,563175200,HAFNIA LOIRE,0,54.440743,18.886998,0.0,171.9
2026-04-28T12:29:04.952553+00:00,636023947,ASPEN,0,54.444548,18.874168,0.0,280.0
2026-04-28T12:29:08.204395+00:00,477949300,OOCL SWEDEN,0,54.472117,18.960202,8.9,206.6
2026-04-28T12:29:17.270755+00:00,477949300,OOCL SWEDEN,0,54.471783,18.959907,8.8,206.5
2026-04-28T12:29:26.283142+00:00,211397660,SEALING,0,54.450913,18.892363,0.0,14.0
2026-04-28T12:29:27.859531+00:00,477949300,OOCL SWEDEN,0,54.471375,18.959562,8.8,206.6
2026-04-28T12:29:37.723581+00:00,477949300,OOCL SWEDEN,0,54.471012,18.959267,8.8,206.6
2026-04-28T12:29:47.377158+00:00,477949300,OOCL SWEDEN,0,54.470693,18.958998,8.7,206.7
2026-04-28T12:29:53.059072+00:00,319130800,NORDIC CYGNUS,0,54.458275,18.8801,0.1,316.0
2026-04-28T12:29:57.432842+00:00,477949300,OOCL SWEDEN,0,54.470337,18.958685,8.7,206.7
2026-04-28T12:30:07.296471+00:00,477949300,OOCL SWEDEN,0,54.469975,18.958363,8.6,206.8
2026-04-28T12:30:18.498094+00:00,477949300,OOCL SWEDEN,0,54.469577,18.958008,8.6,206.8
2026-04-28T12:30:27.857401+00:00,477949300,OOCL SWEDEN,0,54.469258,18.957728,8.5,206.9
2026-04-28T12:30:37.727513+00:00,477949300,OOCL SWEDEN,0,54.46891,18.957438,8.5,206.8
2026-04-28T12:30:47.377385+00:00,477949300,OOCL SWEDEN,0,54.468563,18.957145,8.4,206.9
2026-04-28T12:30:50.794793+00:00,268248300,ADAM JUNIOR,0,54.459167,18.811567,0.0,277.0
2026-04-28T12:30:57.430765+00:00,477949300,OOCL SWEDEN,0,54.468192,18.95681,8.4,206.7
2026-04-28T12:30:58.924771+00:00,564329000,EAGLE KLANG,0,54.452233,18.858383,0.0,267.3
2026-04-28T12:31:07.300712+00:00,477949300,OOCL SWEDEN,0,54.46789,18.956527,8.3,206.8
2026-04-28T12:31:09.272218+00:00,261185430,MANAT,52,54.310857,18.9171,0.0,360.0
